cycle,branch,model,modeldate,candidate_inc,candidate_chal,scenario_id,probability,scenario_description,timestamp,simulations
2020,President,polls-plus,8/16/2020,Trump,Biden,9,0.770625,Biden majority (at least 50 percent of the vote),16/08/2020 20:17,40000
2020,President,polls-plus,8/16/2020,Trump,Biden,8,0.135675,Trump majority (at least 50 percent of the vote),16/08/2020 20:17,40000
2020,President,polls-plus,8/16/2020,Trump,Biden,6,0.1094125,Biden wins popular vote but loses Electoral College,16/08/2020 20:17,40000
2020,President,polls-plus,8/16/2020,Trump,Biden,5,0.00155,Trump wins popular vote but loses Electoral College,16/08/2020 20:17,40000
2020,President,polls-plus,8/16/2020,Trump,Biden,4,0.824075,Biden wins popular vote,16/08/2020 20:17,40000
2020,President,polls-plus,8/16/2020,Trump,Biden,3,0.175925,Trump wins popular vote,16/08/2020 20:17,40000
2020,President,polls-plus,8/16/2020,Trump,Biden,2,0.04755,Recount (1+ decisive states within 0.5 ppt),16/08/2020 20:17,40000
2020,President,polls-plus,8/16/2020,Trump,Biden,1,0.003425,Electoral College deadlock (No candidate gets 270 electoral votes),16/08/2020 20:17,40000
2020,President,polls-plus,8/16/2020,Trump,Biden,14,0.864675,Biden wins at least one state Trump won in 2016,16/08/2020 20:17,40000
2020,President,polls-plus,8/16/2020,Trump,Biden,13,0.42445,Trump wins at least one state Clinton won in 2016,16/08/2020 20:17,40000
2020,President,polls-plus,8/16/2020,Trump,Biden,12,0.000525,Map exactly the same as in 2016,16/08/2020 20:17,40000
2020,President,polls-plus,8/16/2020,Trump,Biden,11,0.298725,Biden landslide (double-digit popular vote margin),16/08/2020 20:17,40000
2020,President,polls-plus,8/16/2020,Trump,Biden,10,0.01395,Trump landslide (double-digit popular vote margin),16/08/2020 20:17,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,9,0.775275,Biden majority (at least 50 percent of the vote),15/08/2020 19:00,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,8,0.131775,Trump majority (at least 50 percent of the vote),15/08/2020 19:00,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,6,0.1073125,Biden wins popular vote but loses Electoral College,15/08/2020 19:00,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,5,0.0010125,Trump wins popular vote but loses Electoral College,15/08/2020 19:00,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,4,0.82715,Biden wins popular vote,15/08/2020 19:00,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,3,0.17285,Trump wins popular vote,15/08/2020 19:00,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,2,0.047175,Recount (1+ decisive states within 0.5 ppt),15/08/2020 19:00,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,1,0.0034,Electoral College deadlock (No candidate gets 270 electoral votes),15/08/2020 19:00,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,14,0.86685,Biden wins at least one state Trump won in 2016,15/08/2020 19:00,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,13,0.416775,Trump wins at least one state Clinton won in 2016,15/08/2020 19:00,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,12,0.000425,Map exactly the same as in 2016,15/08/2020 19:00,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,11,0.315025,Biden landslide (double-digit popular vote margin),15/08/2020 19:00,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,10,0.01245,Trump landslide (double-digit popular vote margin),15/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,9,0.78365,Biden majority (at least 50 percent of the vote),14/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,8,0.125525,Trump majority (at least 50 percent of the vote),14/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,6,0.1043375,Biden wins popular vote but loses Electoral College,14/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,5,0.000925,Trump wins popular vote but loses Electoral College,14/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,4,0.8343,Biden wins popular vote,14/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,3,0.1657,Trump wins popular vote,14/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,2,0.04665,Recount (1+ decisive states within 0.5 ppt),14/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,1,0.003275,Electoral College deadlock (No candidate gets 270 electoral votes),14/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,14,0.87115,Biden wins at least one state Trump won in 2016,14/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,13,0.4108,Trump wins at least one state Clinton won in 2016,14/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,12,0.0005,Map exactly the same as in 2016,14/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,11,0.318175,Biden landslide (double-digit popular vote margin),14/08/2020 19:00,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,10,0.01205,Trump landslide (double-digit popular vote margin),14/08/2020 19:00,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,9,0.77265,Biden majority (at least 50 percent of the vote),13/08/2020 21:50,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,8,0.135375,Trump majority (at least 50 percent of the vote),13/08/2020 21:50,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,6,0.1006625,Biden wins popular vote but loses Electoral College,13/08/2020 21:50,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,5,0.0014375,Trump wins popular vote but loses Electoral College,13/08/2020 21:50,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,4,0.822425,Biden wins popular vote,13/08/2020 21:50,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,3,0.177575,Trump wins popular vote,13/08/2020 21:50,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,2,0.048175,Recount (1+ decisive states within 0.5 ppt),13/08/2020 21:50,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,1,0.0032,Electoral College deadlock (No candidate gets 270 electoral votes),13/08/2020 21:50,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,14,0.8662,Biden wins at least one state Trump won in 2016,13/08/2020 21:50,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,13,0.41695,Trump wins at least one state Clinton won in 2016,13/08/2020 21:50,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,12,0.00035,Map exactly the same as in 2016,13/08/2020 21:50,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,11,0.305575,Biden landslide (double-digit popular vote margin),13/08/2020 21:50,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,10,0.013475,Trump landslide (double-digit popular vote margin),13/08/2020 21:50,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,9,0.76275,Biden majority (at least 50 percent of the vote),12/08/2020 23:41,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,8,0.1398,Trump majority (at least 50 percent of the vote),12/08/2020 23:41,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,6,0.10765,Biden wins popular vote but loses Electoral College,12/08/2020 23:41,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,5,0.00125,Trump wins popular vote but loses Electoral College,12/08/2020 23:41,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,4,0.81695,Biden wins popular vote,12/08/2020 23:41,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,3,0.18305,Trump wins popular vote,12/08/2020 23:41,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,2,0.046375,Recount (1+ decisive states within 0.5 ppt),12/08/2020 23:41,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,1,0.0036,Electoral College deadlock (No candidate gets 270 electoral votes),12/08/2020 23:41,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,14,0.8606,Biden wins at least one state Trump won in 2016,12/08/2020 23:41,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,13,0.42785,Trump wins at least one state Clinton won in 2016,12/08/2020 23:41,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,12,0.000475,Map exactly the same as in 2016,12/08/2020 23:41,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,11,0.300475,Biden landslide (double-digit popular vote margin),12/08/2020 23:41,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,10,0.0153,Trump landslide (double-digit popular vote margin),12/08/2020 23:41,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,9,0.7578,Biden majority (at least 50 percent of the vote),11/08/2020 19:08,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,8,0.146225,Trump majority (at least 50 percent of the vote),11/08/2020 19:08,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,6,0.0990625,Biden wins popular vote but loses Electoral College,11/08/2020 19:08,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,5,0.0014125,Trump wins popular vote but loses Electoral College,11/08/2020 19:08,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,4,0.809475,Biden wins popular vote,11/08/2020 19:08,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,3,0.190525,Trump wins popular vote,11/08/2020 19:08,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,2,0.0474,Recount (1+ decisive states within 0.5 ppt),11/08/2020 19:08,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,1,0.00315,Electoral College deadlock (No candidate gets 270 electoral votes),11/08/2020 19:08,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,14,0.856575,Biden wins at least one state Trump won in 2016,11/08/2020 19:08,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,13,0.424625,Trump wins at least one state Clinton won in 2016,11/08/2020 19:08,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,12,0.000525,Map exactly the same as in 2016,11/08/2020 19:08,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,11,0.302525,Biden landslide (double-digit popular vote margin),11/08/2020 19:08,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,10,0.0149,Trump landslide (double-digit popular vote margin),11/08/2020 19:08,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,9,0.756325,Biden majority (at least 50 percent of the vote),10/08/2020 23:50,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,8,0.1453,Trump majority (at least 50 percent of the vote),10/08/2020 23:50,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,6,0.096375,Biden wins popular vote but loses Electoral College,10/08/2020 23:50,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,5,0.0015875,Trump wins popular vote but loses Electoral College,10/08/2020 23:50,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,4,0.80925,Biden wins popular vote,10/08/2020 23:50,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,3,0.19075,Trump wins popular vote,10/08/2020 23:50,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,2,0.04545,Recount (1+ decisive states within 0.5 ppt),10/08/2020 23:50,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,1,0.003175,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 23:50,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,14,0.855975,Biden wins at least one state Trump won in 2016,10/08/2020 23:50,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,13,0.4154,Trump wins at least one state Clinton won in 2016,10/08/2020 23:50,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,12,0.00055,Map exactly the same as in 2016,10/08/2020 23:50,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,11,0.302225,Biden landslide (double-digit popular vote margin),10/08/2020 23:50,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,10,0.015975,Trump landslide (double-digit popular vote margin),10/08/2020 23:50,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,9,0.752725,Biden majority (at least 50 percent of the vote),10/08/2020 10:15,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,8,0.1497,Trump majority (at least 50 percent of the vote),10/08/2020 10:15,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,6,0.0961625,Biden wins popular vote but loses Electoral College,10/08/2020 10:15,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,5,0.0018125,Trump wins popular vote but loses Electoral College,10/08/2020 10:15,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,4,0.805325,Biden wins popular vote,10/08/2020 10:15,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,3,0.194675,Trump wins popular vote,10/08/2020 10:15,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,2,0.046525,Recount (1+ decisive states within 0.5 ppt),10/08/2020 10:15,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,1,0.0037,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 10:15,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,14,0.865825,Biden wins at least one state Trump won in 2016,10/08/2020 10:15,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,13,0.451,Trump wins at least one state Clinton won in 2016,10/08/2020 10:15,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,12,0.000725,Map exactly the same as in 2016,10/08/2020 10:15,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,11,0.29635,Biden landslide (double-digit popular vote margin),10/08/2020 10:15,40000
2020,President,polls-plus,8/09/2020,Trump,Biden,10,0.0164,Trump landslide (double-digit popular vote margin),10/08/2020 10:15,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,9,0.74925,Biden majority (at least 50 percent of the vote),10/08/2020 10:19,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,8,0.1505,Trump majority (at least 50 percent of the vote),10/08/2020 10:19,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,6,0.09835,Biden wins popular vote but loses Electoral College,10/08/2020 10:19,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,5,0.001925,Trump wins popular vote but loses Electoral College,10/08/2020 10:19,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,4,0.803575,Biden wins popular vote,10/08/2020 10:19,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,3,0.196425,Trump wins popular vote,10/08/2020 10:19,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,2,0.047025,Recount (1+ decisive states within 0.5 ppt),10/08/2020 10:19,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,1,0.0033,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 10:19,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,14,0.8665,Biden wins at least one state Trump won in 2016,10/08/2020 10:19,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,13,0.45355,Trump wins at least one state Clinton won in 2016,10/08/2020 10:19,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,12,0.00055,Map exactly the same as in 2016,10/08/2020 10:19,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,11,0.295725,Biden landslide (double-digit popular vote margin),10/08/2020 10:19,40000
2020,President,polls-plus,8/08/2020,Trump,Biden,10,0.016775,Trump landslide (double-digit popular vote margin),10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,9,0.743675,Biden majority (at least 50 percent of the vote),10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,8,0.155125,Trump majority (at least 50 percent of the vote),10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,6,0.0999875,Biden wins popular vote but loses Electoral College,10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,5,0.0020625,Trump wins popular vote but loses Electoral College,10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,4,0.79895,Biden wins popular vote,10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,3,0.20105,Trump wins popular vote,10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,2,0.046825,Recount (1+ decisive states within 0.5 ppt),10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,1,0.00365,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,14,0.862075,Biden wins at least one state Trump won in 2016,10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,13,0.4563,Trump wins at least one state Clinton won in 2016,10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,12,0.000525,Map exactly the same as in 2016,10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,11,0.29395,Biden landslide (double-digit popular vote margin),10/08/2020 10:19,40000
2020,President,polls-plus,8/07/2020,Trump,Biden,10,0.018425,Trump landslide (double-digit popular vote margin),10/08/2020 10:19,40000
2020,President,polls-plus,8/06/2020,Trump,Biden,9,0.74485,Biden majority (at least 50 percent of the vote),10/08/2020 10:19,40000
2020,President,polls-plus,8/06/2020,Trump,Biden,8,0.1545,Trump majority (at least 50 percent of the vote),10/08/2020 10:19,40000
2020,President,polls-plus,8/06/2020,Trump,Biden,6,0.0975875,Biden wins popular vote but loses Electoral College,10/08/2020 10:19,40000
2020,President,polls-plus,8/06/2020,Trump,Biden,5,0.001925,Trump wins popular vote but loses Electoral College,10/08/2020 10:19,40000
2020,President,polls-plus,8/06/2020,Trump,Biden,4,0.800725,Biden wins popular vote,10/08/2020 10:19,40000
2020,President,polls-plus,8/06/2020,Trump,Biden,3,0.199275,Trump wins popular vote,10/08/2020 10:19,40000
